property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,additionalRoom,floorNum,facing,agePossession,nearbyLocations,furnishDetails,features
flat,sare green parc,sector 92,0.85,6538.0,1300.0,Built Up area: 1300 (120.77 sq.m.),3,2,2,not available,20,NA,undefined,"['Huda city centre metro station', 'Iffco chowk metro station', 'Axis bank ATM', 'Punjab national bank ATM', 'Hdfc ATM', 'Axis bank ATM', 'Citi bank ATM', 'Icici ATM', 'Citi bank ATM', 'Icici bank ATM', 'Centre For Sight Gurgaon Sector 29', 'Sangwan Hospital Gurgaon', 'Shivam Hospital Gurgaon', 'Umkal Hospital', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Dr. Naval Mendiratta', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Community Center Sukhrali', 'Gardian Pharmacy', 'City Medical', 'Pizza Hut', ""Hops 'N' Brew"", 'Spaghetti Kitchen & Bar', ""Domino's Pizza"", ""McDonald's"", 'Tocpao', 'Zura', 'Beer & Whisky Bar', 'The Oriental Bloom Chinese and Thai', 'Gola Sizzles', 'Ardor 29', 'ADDA', 'Gung the palace Korean restaurant', 'Walking Street', 'MoB Ministory of Beer', 'Park Baluchi', 'Bikanervala', 'Dhabba', 'Black Mambaa', 'Gravity Space Bar', 'KFC', 'Swagath', 'distillery', 'Roots', 'Cafe Coffee Day', '32nd Milestone', 'Pizza Hut', 'Management Development Institute', 'Salvan Public School']",,
flat,shree vardhman flora,sector 90,0.75,5769.0,1300.0,Carpet area: 1300 (120.77 sq.m.),2,2,3,not available,8,North-East,undefined,"['IRIS Broadway Mall', 'Dwarka Expressway', 'Saraswati Model School', 'SGT University', 'Aarvy Healthcare Hospital', 'Indira Gandhi International Airport', 'Garhi Harsaru Junction', 'Orchid Business Park', 'Holiday Inn Gurugram Sector 90', 'Flying Wings Badminton Academy']","['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",
flat,supertech hues,sector 68,0.82,6950.0,1180.0,Super Built up area 1180(109.63 sq.m.),2,2,3+,others,21,NA,Under Construction,"['Sri Radhe Krishna Temple', 'Icici bank ATM', 'Kamal Hospital and Maternity Centre', 'Gobind Hospital', 'Sona Devi Memorial Hospital and Trauma Centre', 'Sanjeevani Hospital Gurgaon', 'Sai Dharamraj Hospital', 'Sai Heart and Trauma Center', 'Ekta Hospital', 'Divine Look Clinic Centre', 'Skin Clinic', 'Kore Tech Park', 'SPAZE BUSINESS PARK', 'Icici bank', 'State bank of india', 'Union bank of india', 'Central bank of india', 'Indusind bank', 'Hdfc bank', 'SRS Cinemas', 'Starbucks', 'Nook', ""Nirula's"", ""Domino's Pizza"", 'India']",,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Piped-gas', 'Security Personnel', 'Maintenance Staff', 'Internet/wi-fi connectivity', 'Swimming Pool', 'Park', 'Club house / Community Center', 'Fitness Centre / GYM', 'Water softening plant', 'Shopping Centre', 'Rain Water Harvesting']"
flat,chintels paradiso,sector 109,1.8,8866.0,2030.0,Super Built up area 2030(188.59 sq.m.)Carpet area: 1785 sq.ft. (165.83 sq.m.),3,3,2,servant room,0,East,5 to 10 Year Old,"['Gyaananda School', 'The NorthCap University', 'Park Hospital', 'IGI Airport', 'Gurgaon Station', 'WTC Plaza', 'Altrade Business Centre', 'Radisson Blu Hotel']",,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,breez global hill view,sohna road,0.3,5403.0,555.0,Super Built up area 655(60.85 sq.m.)Carpet area: 555 sq.ft. (51.56 sq.m.),2,2,2,not available,6,North-East,0 to 1 Year Old,"['Huda City Centre', 'Omaxe City Centre', 'Ninex City Mart', 'Vaels Ravindra Bharathi Global School', 'Anjali nursery', 'Polaris Hospital', 'Axis Bank', 'Triangular Park', 'Flow Sports Life Badminton Club', 'Basai Dhankot Railway Station', 'Cars24', 'Radisson Hotel Gurugram', ""McDonald's"", 'Petrol Pump', 'Indian Post Office']","['1 Fan', '1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Private Garden / Terrace', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
flat,ild greens,sector 37,0.78,5714.0,1365.0,Super Built up area 1365(126.81 sq.m.)Built Up area: 1068.1 sq.ft. (99.23 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2,2,3,not available,1,North,5 to 10 Year Old,"['The Esplanade Mall', 'Gurgaon Road', 'Delhi Jaipur Expressway', 'Green Field Public School', 'Sunrise University', 'K.D. Hospital', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'infinity Business Park']","['2 Wardrobe', '3 Fan', '1 Exhaust Fan', '1 Geyser', '10 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
flat,ansal sushant lok ci,sector 43,2.0,15151.0,1320.0,Carpet area: 1320 (122.63 sq.m.),3,3,2,servant room,1,North,10+ Year Old,"['Huda city centre metro station', 'Sector 42-43 metro station', 'Hanuman Mandir', 'New Life Church', 'Hdfc ATM', 'Standard chartered ATM', 'Hdfc bank ATM', 'Rbs ATM', 'Icici ATM', 'Citi bank ATM', 'Axis bank ATM', 'Hdfc ATM', 'Kotak mahindra bank ATM', 'Standard chartered ATM', 'Gupta', 'Arihant Hospital', 'Paras Hospital Gurgaon', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Dr. Naval Mendiratta', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Pernod Ricard Charitable Dispensary', 'Guardian Pharmacy', 'Chikitsa', 'Gardian Pharmacy', 'City Medical', 'Bharat petroleum', 'Icici bank', 'Hdfc bank', 'Axis bank', 'PWO house', 'Balaji Vegetarian Paradise', 'The Chicken Boat', 'Naveidyam', 'Sagar Ratna', 'Cafe Tonini', 'Shophouse by Kylin', ""Carl's Jr."", 'Starbucks', 'CCD', 'Stones2milestones', 'School of Inspired Leadership SOIL', 'St. Angels Sr', 'St. Angels Jr', 'Ncr library', 'Bahrisons library']","['3 Bed', '5 Wardrobe', '6 Fan', '1 Sofa', '1 Exhaust Fan', '1 Dining Table', '3 Geyser', '2 TV', '1 Curtains', 'No AC', 'No Chimney', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Stove', 'No Washing Machine', 'No Water Purifier']","['Water Storage', 'Park']"
flat,ashiana mulberry,sohna road,0.74,6200.0,1194.0,Carpet area: 1210 (112.41 sq.m.),2,2,3+,not available,12,North-West,0 to 1 Year Old,"['Discount Department Store', 'Badshahpur Sohna Rd Hwy, Sohna Rural', 'GD Goenka University, Gurugram', 'Sohna Public School Pathane Ware', 'Vardaan Hospital & Trauma Centre', 'Indira Gandhi Intl Airport']","['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,godrej meridien,sector 106,3.2,16000.0,2000.0,Carpet area: 2002 (185.99 sq.m.),3,3,3+,servant room,6,NA,Sep 2025,"['Huda metro station', 'Gurgaon Dreamz Mall', 'Dwarka Expressway', 'Delhi Ajmer Expressway', 'Euro International School, Sector- 109', 'The NorthCap University', 'Metro Hospital, Palam Vihar', 'Gurgaon Railway Station', 'Infinity Business Park']",[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,mapsko casa bella,sector 82,1.3,6378.0,2038.0,Super Built up area 1960(182.09 sq.m.),4,4,3+,servant room,1,North,1 to 5 Year Old,"['Vatika City Centre Mall', 'Pataudi Road', 'Broadways International School', 'DPG Institute of Technology', 'Aarvy Healthcare', 'Indira Gandhi International Airport', 'Sultanpur National Park', 'Imt Manesar', 'Holiday Inn Gurugram', 'SkyJumper Trampoline Park', 'HUDA Mini Golf Course']",,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']"
flat,signature global park,sohna road,0.95,7846.0,1211.0,Built Up area: 1210.73 (112.48 sq.m.)Carpet area: 756.6 sq.ft. (70.29 sq.m.),3,2,3+,not available,1,NA,1 to 5 Year Old,"['Sector 55-56 metro', 'Global city centre', 'Sohna road dhunela', 'Gd goenka university', 'Maharana pratap school', 'Vardaan hospital and trauma centre', 'Indira Gandhi International Airport', 'Garhi harsaru railway station Gurgaon']",[],"['Security / Fire Alarm', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,dlf new town heights,sector 90,1.99,7297.0,2727.0,Carpet area: 2727 (253.35 sq.m.),4,4,3+,"pooja room,servant room",9,East,1 to 5 Year Old,"['Manish Gallexie 91', 'NH-8 IMT Manesar', 'RHM Public School', 'Silver Streak Multi Speciality Hospital', 'Airport', 'Holiday Inn Gurugram']","['8 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '10 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
flat,paras dews,sector 106,1.05,7581.0,1385.0,Carpet area: 1385 (128.67 sq.m.),2,2,2,not available,5,West,0 to 1 Year Old,"['MG Road Metro Station', 'NeoSquare Shopping Mall', 'Dwarka Expressway', 'Glorious World School', 'DPG Institute of Technology', 'Chirag Hospital', 'Indira Gandhi International Airport', 'Gurgaon', 'Country Inn & Suites by Radisson', 'SkyJumper Trampoline Park', 'Hamoni Golf Camp']","['3 Fan', '2 Geyser', '7 Light', '3 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
flat,godrej air,sector 85,1.83,10005.0,1829.0,Carpet area: 1829 (169.92 sq.m.),3,3,3+,not available,18,NA,Mar 2024,"['Sapphire 83 Mall', 'Sector 86 Road', 'Dwarka Expy', 'Euro International School', 'Sushant University', 'Shri Balaji’s Multispeciality Hospital', 'Indira Gandhi Intl Airport', 'Garhi Harsaru Junction']","['1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']"
flat,dlf the primus,sector 82,2.25,10714.0,2100.0,Carpet area: 2100 (195.1 sq.m.),3,3,3+,servant room,29,East,1 to 5 Year Old,"['Sapphire 83', 'NH 48', 'Cambridge Montessori', 'Miracles Apollo Hospital', 'IGI Airport', 'Garhi Harsaru Junction', 'Hyatt Regency']","['1 Water Purifier', '7 Fan', '1 Fridge', '1 Exhaust Fan', '4 Geyser', '1 Stove', '10 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '3 Wardrobe', '1 Washing Machine', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Sofa', 'No TV']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3,3,3+,"study room,servant room",3,NA,1 to 5 Year Old,"['WorldMark Gurgaon', 'Sohna Road', 'Golf Course Road', 'CK Birla Hospital', 'Delhi International Airport', 'Lemon Tree Hotel']","['1 Fan', '1 Exhaust Fan', '1 Geyser', '1 Light', '1 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Piped-gas', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,dlf regency park,sector 28,1.6,14545.0,1100.0,Carpet area: 1100 (102.19 sq.m.),2,2,2,not available,3,North,1 to 5 Year Old,"['Sector 42-43 metro station', 'Dlf phase 1 metro station', 'Huda city centre metro station', 'New Life Church', 'Hanuman Mandir', 'Rbs ATM', 'Kotak mahindra bank ATM', 'Standard chartered ATM', 'Hdfc ATM', 'Hdfc bank ATM', 'Marwah Clinic', 'Paras Hospital Gurgaon', 'Sitaram Bhartia', 'Gupta', 'Max Hospital', 'The Dental Lounge', 'Dr. Kutbuddin Akbary', 'Arihant Hospital', 'Dr. Naval Mendiratta', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Guardian Pharmacy', 'Chikitsa', 'Bharat petroleum', 'Axis bank', 'Icici bank', 'Hdfc bank', 'The Chicken Boat', 'Balaji Vegetarian Paradise', 'Nowhere Brewpub and cafe', 'Blue Tokai Coffee Roasters', 'Starbucks', 'Fat', 'Dighent cafe', 'Drunken Monkey', 'Belgian Waffle', 'CCD', 'Naveidyam', 'Sagar Ratna', 'Shophouse by Kylin', 'PWO house', 'Cafe Tonini', ""Carl's Jr."", 'Starbucks', 'Stones2milestones', 'Ncr library', 'Bahrisons library']","['1 Bed', '1 Wardrobe', '1 Fan', '1 Light', '1 AC', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Swimming Pool', 'Maintenance Staff', 'No open drainage around', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
flat,supertech araville,sector 79,0.83,5424.0,1530.0,Carpet area: 1530 (142.14 sq.m.),2,2,3,study room,5,North-East,0 to 1 Year Old,"['Petrol Pump Indian Oil', 'Petrol Pump', 'Rao Dhaba', ""McDonald's""]","['1 Water Purifier', '2 Fan', '1 Fridge', '1 Exhaust Fan', '1 Geyser', '1 Stove', '5 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '2 Bed', '2 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave', 'No AC', 'No Dining Table', 'No TV']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,signature global park,sohna road,0.83,7410.0,1120.0,Carpet area: 1120 (104.05 sq.m.),3,2,2,not available,1,NA,0 to 1 Year Old,"['Sector 55-56 metro', 'Global city centre', 'Sohna road dhunela', 'Gd goenka university', 'Maharana pratap school', 'Vardaan hospital and trauma centre', 'Indira Gandhi International Airport', 'Garhi harsaru railway station Gurgaon']",,"['Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,maxworth city residences,sector 10,0.8,6400.0,1250.0,Carpet area: 1250 (116.13 sq.m.),2,3,2,not available,9,NA,0 to 1 Year Old,"['Rajiv Chowk Mosque', 'Gautam Hospital', 'Sai Dental Clinic', 'Harshila Dental Clinic', 'Clove Dental', 'Sunrise Hospital Gurgaon', 'Nutan Dental Hospital', 'Yadav Hospital Gurgoan', 'Shri Ram Dental Clinic', 'Dental Xpert Dental Clinic', 'Bhanu Dental Care', 'The Muskan Dental Clinic', 'Chandna Dental Surgery Orthodontic and Implant Centre', 'Parmar Dental Clinic & Lab', 'Ayushman Hospital And Trauma Centre', 'Rachna Dental Clinic', 'Vaishnavi Nursing Home', 'Mangalam Hospital and Heart Centre Gurgaon', 'Ankur Clinic and Maternity Home', 'Rajendra Hospital', 'Navjeevan Hospital and Maternity Centre', 'Kathuria Hospital', 'Kamla Hospital Gurgaon', 'Parashar Hospital', 'Shiv Mahima Patient Care Bureau', 'Lal Superspeciality Hospital', 'Shri Gobind Hospital', 'Vinayak Hospital Gurgaon', 'Smile Plus Dental Clinic', 'Tirath Ram Hospitals Pvt Ltd', 'Sethi Hospital Gurgaon', 'Nangia Hospital Ent and Maternity', 'Shubham Hospital Gurgaon', 'Pasricha Hospital and Maternity Home', 'Airforce Hospital', 'Rama Hospital & Nursing Home', 'Satyam Hospital Gurgaon', 'Dev Man Kathuria Clinic', 'Dr. Madan Clinic', 'Shri Multispeciality Hospital', 'Thakral Nursing and Maternity Home', 'Swastik Maternity and Medical Centre', 'Chiranjiv Hospital', 'Road and Traffic Authority', 'Gurgaon Election Commission', 'Boxer Fuel Point', 'IBP Petrol Station', 'Indian Oil', 'Kendriya Vidyalaya No.2 Sohna Road']","['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Intercom Facility', 'Lift(s)', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']"
flat,deepak minda,manesar,1.25,4715.0,2651.0,Carpet area: 2651 (246.29 sq.m.),4,4,3+,not available,6,NA,5 to 10 Year Old,"['Pooja Clinic', 'Dr. Sahil Clinic', 'Prakash Hospital', 'Shri Rade Clinic', 'Yadav Dental & Eye Care', 'Dental Hospital', 'Petrol pump Maitri motors', 'Petrol Pump', ""McDonald's"", ""McDonald's"", 'Rao Dhaba']","['4 Wardrobe', '7 Fan', '1 Exhaust Fan', '2 Geyser', '6 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
flat,pivotal devaan,sector 84,0.3,6666.0,450.0,Carpet area: 450 (41.81 sq.m.),1,1,1,not available,14,NA,0 to 1 Year Old,"['Dwarka Expressway', 'RPS International School', 'Shree Shyam Public School', 'The Millenium School', 'GD Goenka Public School', 'Genesis Hospital', 'Yashlok Medical Centre', 'Sarup Multispeciality Hospital', 'IGI Airport', 'State Bank of India', 'Holiday Inn', 'Hyatt Regency', 'Footprints', 'Saheed Bhagat Singh Sports Academy', 'Bharat Petroleum']","['1 Wardrobe', '2 Fan', '1 Exhaust Fan', '1 Geyser', '1 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Maintenance Staff', 'Water Storage']"
flat,unitech the residences,sector 33,1.55,9872.0,1570.0,Super Built up area 1570(145.86 sq.m.),3,4,1,servant room,1,South,1 to 5 Year Old,"['Huda Metro Station', 'Raheja Mall', 'Delhi Gurgaon Expressway', 'Yaduvanshi Shiksha Niketan', 'Sushant University', 'Medanta The Medicity', 'Indira Gandhi International Airport', 'Sohna Road', 'Orchid Business Park', 'The Westin Gurgaon', 'Appu Ghar', 'Tau DeviLal Sports Complex', 'SkyJumper Trampoline Park']","['7 Fan', '7 Light', '3 Wardrobe', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']"
